source,target,mag
233151887.0,1139602135.0,4.0
146908812.0,1139602135.0,2.0
2122728365.0,2144575447.0,1.0
2122728365.0,2683429092.0,1.0
233151887.0,2144575447.0,2.0
233151887.0,2683429092.0,2.0
146908812.0,2144575447.0,1.0
146908812.0,2683429092.0,1.0
2122728365.0,1678881218.0,1.0
2122728365.0,2305808187.0,1.0
2122728365.0,2631061446.0,1.0
2122728365.0,2655685028.0,1.0
2122728365.0,2043466164.0,1.0
233151887.0,1678881218.0,1.0
233151887.0,2305808187.0,1.0
233151887.0,2631061446.0,1.0
233151887.0,2655685028.0,1.0
233151887.0,2043466164.0,1.0
146908812.0,1678881218.0,1.0
146908812.0,2305808187.0,1.0
146908812.0,2631061446.0,1.0
146908812.0,2655685028.0,1.0
146908812.0,2043466164.0,1.0
2122728365.0,2043845686.0,2.0
2122728365.0,2635457114.0,2.0
2122728365.0,2113064632.0,2.0
233151887.0,2043845686.0,2.0
233151887.0,2635457114.0,2.0
233151887.0,2113064632.0,3.0
146908812.0,2043845686.0,1.0
146908812.0,2635457114.0,1.0
146908812.0,2113064632.0,2.0
2122728365.0,2142960093.0,1.0
2122728365.0,2507932216.0,1.0
233151887.0,2142960093.0,2.0
233151887.0,2507932216.0,2.0
146908812.0,2142960093.0,1.0
146908812.0,2507932216.0,1.0
2122728365.0,2222578724.0,2.0
2122728365.0,1965874878.0,2.0
2122728365.0,2666438644.0,2.0
233151887.0,2222578724.0,3.0
233151887.0,1965874878.0,10.0
233151887.0,2666438644.0,3.0
146908812.0,2222578724.0,2.0
146908812.0,1965874878.0,11.0
146908812.0,2666438644.0,2.0
2122728365.0,2717956395.0,1.0
2122728365.0,2642358346.0,1.0
233151887.0,2717956395.0,2.0
233151887.0,2642358346.0,2.0
146908812.0,2717956395.0,2.0
146908812.0,2642358346.0,2.0
2122728365.0,2607529993.0,1.0
2122728365.0,2692004389.0,1.0
2122728365.0,2322889389.0,1.0
233151887.0,2607529993.0,2.0
233151887.0,2692004389.0,2.0
233151887.0,2322889389.0,2.0
146908812.0,2607529993.0,2.0
146908812.0,2692004389.0,2.0
146908812.0,2322889389.0,2.0
2830088056.0,1969293336.0,1.0
2830088056.0,2035329611.0,1.0
2830088056.0,2253124495.0,1.0
2139383741.0,1969293336.0,2.0
2139383741.0,2035329611.0,2.0
2139383741.0,2253124495.0,2.0
2894079658.0,1969293336.0,1.0
2894079658.0,2035329611.0,1.0
2894079658.0,2253124495.0,1.0
2072162632.0,1969293336.0,1.0
2072162632.0,2035329611.0,1.0
2072162632.0,2253124495.0,1.0
672579825.0,2830088056.0,1.0
672579825.0,2139383741.0,3.0
672579825.0,2894079658.0,1.0
672579825.0,2072162632.0,1.0
2102797581.0,2830088056.0,12.0
2102797581.0,2139383741.0,43.0
2102797581.0,2894079658.0,12.0
2102797581.0,2072162632.0,12.0
958544279.0,2830088056.0,1.0
958544279.0,2139383741.0,3.0
958544279.0,2894079658.0,1.0
958544279.0,2072162632.0,1.0
1987843543.0,2830088056.0,11.0
1987843543.0,2139383741.0,38.0
1987843543.0,2894079658.0,11.0
1987843543.0,2072162632.0,11.0
672579825.0,233151887.0,1.0
672579825.0,146908812.0,2.0
2102797581.0,233151887.0,40.0
2102797581.0,146908812.0,43.0
958544279.0,233151887.0,1.0
958544279.0,146908812.0,2.0
1987843543.0,233151887.0,35.0
1987843543.0,146908812.0,38.0
672579825.0,2648680260.0,1.0
2102797581.0,2648680260.0,4.0
958544279.0,2648680260.0,1.0
1987843543.0,2648680260.0,3.0
672579825.0,2145746520.0,1.0
672579825.0,1965874878.0,1.0
672579825.0,2509657949.0,1.0
2102797581.0,2145746520.0,6.0
2102797581.0,1965874878.0,10.0
2102797581.0,2509657949.0,3.0
958544279.0,2145746520.0,1.0
958544279.0,1965874878.0,1.0
958544279.0,2509657949.0,1.0
1987843543.0,2145746520.0,6.0
1987843543.0,1965874878.0,10.0
1987843543.0,2509657949.0,3.0
672579825.0,2102797581.0,6.0
672579825.0,1987843543.0,6.0
672579825.0,2800877418.0,2.0
672579825.0,2136041560.0,2.0
672579825.0,1993120014.0,5.0
2102797581.0,2102797581.0,52.0
2102797581.0,1987843543.0,51.0
2102797581.0,2800877418.0,9.0
2102797581.0,2136041560.0,9.0
2102797581.0,1993120014.0,45.0
958544279.0,2102797581.0,5.0
958544279.0,1987843543.0,5.0
958544279.0,2800877418.0,1.0
958544279.0,2136041560.0,1.0
958544279.0,1993120014.0,4.0
1987843543.0,2102797581.0,46.0
1987843543.0,1987843543.0,45.0
1987843543.0,2800877418.0,8.0
1987843543.0,2136041560.0,8.0
1987843543.0,1993120014.0,40.0
672579825.0,2305176804.0,1.0
672579825.0,1865453616.0,1.0
672579825.0,2113064632.0,1.0
672579825.0,2065385335.0,1.0
672579825.0,2694747168.0,1.0
2102797581.0,2305176804.0,16.0
2102797581.0,1865453616.0,11.0
2102797581.0,2113064632.0,15.0
2102797581.0,2065385335.0,16.0
2102797581.0,2694747168.0,10.0
958544279.0,2305176804.0,1.0
958544279.0,1865453616.0,1.0
958544279.0,2113064632.0,1.0
958544279.0,2065385335.0,1.0
958544279.0,2694747168.0,1.0
1987843543.0,2305176804.0,15.0
1987843543.0,1865453616.0,10.0
1987843543.0,2113064632.0,14.0
1987843543.0,2065385335.0,15.0
1987843543.0,2694747168.0,10.0
672579825.0,1988478294.0,1.0
672579825.0,2082864321.0,1.0
2102797581.0,1988478294.0,6.0
2102797581.0,2082864321.0,6.0
958544279.0,1988478294.0,1.0
958544279.0,2082864321.0,1.0
1987843543.0,1988478294.0,6.0
1987843543.0,2082864321.0,6.0
672579825.0,672579825.0,1.0
672579825.0,2487829615.0,1.0
672579825.0,2325300397.0,1.0
2102797581.0,672579825.0,1.0
2102797581.0,2487829615.0,1.0
2102797581.0,2325300397.0,1.0
958544279.0,672579825.0,1.0
958544279.0,2487829615.0,1.0
958544279.0,2325300397.0,1.0
1987843543.0,672579825.0,1.0
1987843543.0,2487829615.0,1.0
1987843543.0,2325300397.0,1.0
1392871264.0,2071346827.0,1.0
2608473440.0,2071346827.0,1.0
1392871264.0,1972671123.0,1.0
2608473440.0,1972671123.0,1.0
2051837759.0,2892748081.0,1.0
2051837759.0,2021673803.0,1.0
2051837759.0,101171190.0,1.0
2094403090.0,2892748081.0,1.0
2094403090.0,2021673803.0,1.0
2094403090.0,101171190.0,1.0
2039670884.0,2892748081.0,1.0
2039670884.0,2021673803.0,1.0
2039670884.0,101171190.0,1.0
1977200140.0,2892748081.0,1.0
1977200140.0,2021673803.0,1.0
1977200140.0,101171190.0,1.0
2134806551.0,2892748081.0,1.0
2134806551.0,2021673803.0,1.0
2134806551.0,101171190.0,1.0
2127224109.0,2892748081.0,1.0
2127224109.0,2021673803.0,1.0
2127224109.0,101171190.0,1.0
2051837759.0,1977200140.0,4.0
2051837759.0,2577607131.0,3.0
2051837759.0,1269756282.0,3.0
2051837759.0,2094403090.0,4.0
2094403090.0,1977200140.0,1.0
2094403090.0,2577607131.0,1.0
2094403090.0,1269756282.0,1.0
2094403090.0,2094403090.0,1.0
2039670884.0,2051837759.0,1.0
2039670884.0,1977200140.0,1.0
2039670884.0,2577607131.0,1.0
2039670884.0,1269756282.0,1.0
2039670884.0,2094403090.0,1.0
1977200140.0,1977200140.0,1.0
1977200140.0,2577607131.0,1.0
1977200140.0,1269756282.0,1.0
1977200140.0,2094403090.0,1.0
2134806551.0,2051837759.0,1.0
2134806551.0,1977200140.0,1.0
2134806551.0,2577607131.0,1.0
2134806551.0,1269756282.0,1.0
2134806551.0,2094403090.0,1.0
2127224109.0,2051837759.0,1.0
2127224109.0,1977200140.0,1.0
2127224109.0,2577607131.0,1.0
2127224109.0,1269756282.0,1.0
2127224109.0,2094403090.0,1.0
2051837759.0,233151887.0,15.0
2051837759.0,146908812.0,14.0
2094403090.0,233151887.0,2.0
2094403090.0,146908812.0,2.0
2039670884.0,233151887.0,2.0
2039670884.0,146908812.0,2.0
1977200140.0,233151887.0,2.0
1977200140.0,146908812.0,2.0
2134806551.0,233151887.0,2.0
2134806551.0,146908812.0,2.0
2127224109.0,233151887.0,2.0
2127224109.0,146908812.0,2.0
2051837759.0,2305406398.0,1.0
2051837759.0,2031652222.0,1.0
2094403090.0,2305406398.0,1.0
2094403090.0,2031652222.0,1.0
2039670884.0,2305406398.0,1.0
2039670884.0,2031652222.0,1.0
1977200140.0,2305406398.0,1.0
1977200140.0,2031652222.0,1.0
2134806551.0,2305406398.0,1.0
2134806551.0,2031652222.0,1.0
2127224109.0,2305406398.0,1.0
2127224109.0,2031652222.0,1.0
2145019425.0,2246091788.0,1.0
2145019425.0,2479077230.0,1.0
2145019425.0,2077970540.0,1.0
2145019425.0,2098955788.0,1.0
2170294176.0,2246091788.0,1.0
2170294176.0,2479077230.0,1.0
2170294176.0,2077970540.0,1.0
2170294176.0,2098955788.0,1.0
2489372338.0,2246091788.0,1.0
2489372338.0,2479077230.0,1.0
2489372338.0,2077970540.0,1.0
2489372338.0,2098955788.0,1.0
2145019425.0,2143004190.0,1.0
2145019425.0,2115671785.0,1.0
2145019425.0,2607061015.0,1.0
2170294176.0,2143004190.0,1.0
2170294176.0,2115671785.0,1.0
2170294176.0,2607061015.0,1.0
2489372338.0,2143004190.0,1.0
2489372338.0,2115671785.0,1.0
2489372338.0,2607061015.0,1.0
233151887.0,2077736714.0,4.0
233151887.0,1834339306.0,4.0
233151887.0,2127616844.0,4.0
233151887.0,2550453853.0,4.0
146908812.0,2077736714.0,4.0
146908812.0,1834339306.0,4.0
146908812.0,2127616844.0,4.0
146908812.0,2550453853.0,4.0
233151887.0,2692190370.0,4.0
233151887.0,2709006732.0,4.0
233151887.0,2702723102.0,4.0
233151887.0,2697450189.0,4.0
146908812.0,2692190370.0,4.0
146908812.0,2709006732.0,4.0
146908812.0,2702723102.0,4.0
146908812.0,2697450189.0,4.0
233151887.0,1430897697.0,2.0
146908812.0,1430897697.0,2.0
233151887.0,2830088056.0,2.0
233151887.0,2139383741.0,7.0
233151887.0,2894079658.0,2.0
233151887.0,2072162632.0,2.0
146908812.0,2830088056.0,2.0
146908812.0,2139383741.0,7.0
146908812.0,2894079658.0,2.0
146908812.0,2072162632.0,2.0
233151887.0,2169294177.0,5.0
233151887.0,1907811893.0,5.0
233151887.0,1481642178.0,5.0
146908812.0,2169294177.0,5.0
146908812.0,1907811893.0,5.0
146908812.0,1481642178.0,5.0
233151887.0,2299022984.0,5.0
233151887.0,1307530945.0,8.0
146908812.0,2299022984.0,5.0
146908812.0,1307530945.0,8.0
233151887.0,2097165080.0,3.0
233151887.0,2027984156.0,3.0
233151887.0,2267678628.0,3.0
233151887.0,1458861332.0,3.0
233151887.0,2893750063.0,3.0
146908812.0,2097165080.0,3.0
146908812.0,2027984156.0,3.0
146908812.0,2267678628.0,3.0
146908812.0,1458861332.0,3.0
146908812.0,2893750063.0,3.0
233151887.0,2122419906.0,2.0
233151887.0,2141896634.0,2.0
233151887.0,2076396712.0,2.0
233151887.0,2109518512.0,2.0
146908812.0,2122419906.0,2.0
146908812.0,2141896634.0,2.0
146908812.0,2076396712.0,2.0
146908812.0,2109518512.0,2.0
233151887.0,2701104035.0,2.0
233151887.0,2550883242.0,2.0
233151887.0,2639201231.0,2.0
233151887.0,41247394.0,2.0
233151887.0,2527336977.0,2.0
233151887.0,2102228346.0,2.0
146908812.0,2701104035.0,2.0
146908812.0,2550883242.0,2.0
146908812.0,2639201231.0,2.0
146908812.0,41247394.0,2.0
146908812.0,2527336977.0,2.0
146908812.0,2102228346.0,2.0
233151887.0,2648680260.0,2.0
146908812.0,2648680260.0,2.0
233151887.0,2158017241.0,3.0
233151887.0,2132977932.0,3.0
233151887.0,2063280807.0,3.0
233151887.0,2106217231.0,3.0
146908812.0,2158017241.0,3.0
146908812.0,2132977932.0,3.0
146908812.0,2063280807.0,3.0
146908812.0,2106217231.0,3.0
233151887.0,2636756810.0,2.0
233151887.0,2039681322.0,2.0
146908812.0,2636756810.0,2.0
146908812.0,2039681322.0,2.0
233151887.0,2598286043.0,4.0
146908812.0,2598286043.0,4.0
233151887.0,2674676105.0,2.0
146908812.0,2674676105.0,2.0
233151887.0,2170009896.0,2.0
146908812.0,2170009896.0,2.0
233151887.0,2145746520.0,7.0
146908812.0,2145746520.0,8.0
233151887.0,2305406398.0,2.0
233151887.0,2031652222.0,2.0
146908812.0,2305406398.0,2.0
146908812.0,2031652222.0,2.0
233151887.0,1664205314.0,5.0
146908812.0,1664205314.0,5.0
233151887.0,1962718514.0,1.0
233151887.0,269525963.0,1.0
233151887.0,2396570167.0,1.0
146908812.0,1962718514.0,1.0
146908812.0,269525963.0,1.0
146908812.0,2396570167.0,1.0
233151887.0,2034022524.0,2.0
233151887.0,2145632385.0,2.0
146908812.0,2034022524.0,2.0
146908812.0,2145632385.0,2.0
233151887.0,2687760907.0,1.0
233151887.0,2252096632.0,1.0
233151887.0,2887557705.0,1.0
233151887.0,2752989297.0,1.0
233151887.0,2776964637.0,1.0
233151887.0,2749516295.0,1.0
146908812.0,2687760907.0,1.0
146908812.0,2252096632.0,1.0
146908812.0,2887557705.0,1.0
146908812.0,2752989297.0,1.0
146908812.0,2776964637.0,1.0
146908812.0,2749516295.0,1.0
233151887.0,2712535262.0,2.0
146908812.0,2712535262.0,2.0
233151887.0,2047003610.0,2.0
233151887.0,2107751175.0,2.0
146908812.0,2047003610.0,2.0
146908812.0,2107751175.0,2.0
233151887.0,2385896151.0,2.0
146908812.0,2385896151.0,2.0
2656196460.0,2077736714.0,1.0
2656196460.0,1834339306.0,1.0
2656196460.0,2127616844.0,1.0
2656196460.0,2550453853.0,1.0
2307227852.0,2077736714.0,1.0
2307227852.0,1834339306.0,1.0
2307227852.0,2127616844.0,1.0
2307227852.0,2550453853.0,1.0
2047611814.0,2077736714.0,1.0
2047611814.0,1834339306.0,1.0
2047611814.0,2127616844.0,1.0
2047611814.0,2550453853.0,1.0
2656196460.0,253771894.0,1.0
2307227852.0,253771894.0,1.0
2151859425.0,253771894.0,1.0
2047611814.0,253771894.0,1.0
2656196460.0,2652057278.0,1.0
2307227852.0,2652057278.0,1.0
2047611814.0,2652057278.0,1.0
2656196460.0,2692190370.0,2.0
2656196460.0,2709006732.0,2.0
2656196460.0,2702723102.0,2.0
2656196460.0,2697450189.0,1.0
2307227852.0,2692190370.0,2.0
2307227852.0,2709006732.0,2.0
2307227852.0,2702723102.0,2.0
2307227852.0,2697450189.0,1.0
2047611814.0,2692190370.0,2.0
2047611814.0,2709006732.0,2.0
2047611814.0,2702723102.0,2.0
2047611814.0,2697450189.0,1.0
2656196460.0,1988930059.0,1.0
2656196460.0,229551928.0,1.0
2656196460.0,2151859425.0,1.0
2307227852.0,1988930059.0,1.0
2307227852.0,229551928.0,1.0
2307227852.0,2151859425.0,1.0
2151859425.0,1988930059.0,1.0
2151859425.0,229551928.0,1.0
2151859425.0,2151859425.0,1.0
2047611814.0,1988930059.0,1.0
2047611814.0,229551928.0,1.0
2047611814.0,2151859425.0,1.0
2656196460.0,2076522883.0,1.0
2656196460.0,1969652887.0,1.0
2656196460.0,1094293128.0,1.0
2307227852.0,2076522883.0,1.0
2307227852.0,1969652887.0,1.0
2307227852.0,1094293128.0,1.0
2151859425.0,2076522883.0,1.0
2151859425.0,1969652887.0,1.0
2151859425.0,1094293128.0,1.0
2047611814.0,2076522883.0,1.0
2047611814.0,1969652887.0,1.0
2047611814.0,1094293128.0,1.0
2656196460.0,1664205314.0,2.0
2307227852.0,1664205314.0,2.0
2151859425.0,1664205314.0,2.0
2047611814.0,1664205314.0,2.0
2656196460.0,2136335310.0,1.0
2656196460.0,2171091052.0,1.0
2307227852.0,2136335310.0,1.0
2307227852.0,2171091052.0,1.0
2151859425.0,2136335310.0,1.0
2151859425.0,2171091052.0,1.0
2047611814.0,2136335310.0,1.0
2047611814.0,2171091052.0,1.0
2423311355.0,2071346827.0,2.0
2467812216.0,2071346827.0,1.0
2102468776.0,2071346827.0,1.0
2423311355.0,2121269922.0,4.0
2423311355.0,2277217696.0,4.0
2423311355.0,2717473455.0,2.0
1972671123.0,2717473455.0,1.0
2467812216.0,2121269922.0,2.0
2467812216.0,2277217696.0,2.0
2467812216.0,2717473455.0,1.0
2102468776.0,2121269922.0,2.0
2102468776.0,2277217696.0,2.0
2102468776.0,2717473455.0,1.0
2423311355.0,2034046983.0,2.0
1972671123.0,2034046983.0,1.0
2467812216.0,2034046983.0,1.0
2102468776.0,2034046983.0,1.0
2423311355.0,2085043130.0,4.0
2423311355.0,2634149077.0,2.0
2423311355.0,2197783474.0,2.0
1972671123.0,2085043130.0,2.0
1972671123.0,2634149077.0,1.0
1972671123.0,2197783474.0,1.0
2467812216.0,2085043130.0,2.0
2467812216.0,2634149077.0,1.0
2467812216.0,2197783474.0,1.0
2102468776.0,2085043130.0,2.0
2102468776.0,2634149077.0,1.0
2102468776.0,2197783474.0,1.0
2423311355.0,2150497552.0,2.0
2423311355.0,2120432532.0,2.0
2423311355.0,1985797339.0,2.0
2423311355.0,2148580738.0,2.0
1972671123.0,2150497552.0,1.0
1972671123.0,2120432532.0,1.0
1972671123.0,1985797339.0,1.0
1972671123.0,2148580738.0,1.0
2467812216.0,2150497552.0,1.0
2467812216.0,2120432532.0,1.0
2467812216.0,1985797339.0,1.0
2467812216.0,2148580738.0,1.0
2102468776.0,2150497552.0,1.0
2102468776.0,2120432532.0,1.0
2102468776.0,1985797339.0,1.0
2102468776.0,2148580738.0,1.0
2423311355.0,2253056947.0,3.0
2423311355.0,2707589084.0,3.0
1972671123.0,2253056947.0,1.0
1972671123.0,2707589084.0,1.0
2467812216.0,2253056947.0,2.0
2467812216.0,2707589084.0,2.0
2102468776.0,2253056947.0,2.0
2102468776.0,2707589084.0,2.0
2169294177.0,2692190370.0,1.0
2169294177.0,2709006732.0,1.0
2169294177.0,2702723102.0,1.0
2169294177.0,2697450189.0,1.0
1907811893.0,2692190370.0,1.0
1907811893.0,2709006732.0,1.0
1907811893.0,2702723102.0,1.0
1907811893.0,2697450189.0,1.0
1481642178.0,2692190370.0,1.0
1481642178.0,2709006732.0,1.0
1481642178.0,2702723102.0,1.0
1481642178.0,2697450189.0,1.0
2169294177.0,1971398447.0,1.0
2169294177.0,2159295795.0,1.0
2169294177.0,2136943937.0,1.0
1907811893.0,1971398447.0,1.0
1907811893.0,2159295795.0,1.0
1907811893.0,2136943937.0,1.0
1481642178.0,1971398447.0,1.0
1481642178.0,2159295795.0,1.0
1481642178.0,2136943937.0,1.0
2142395980.0,253771894.0,1.0
2142395980.0,2142452866.0,1.0
2142395980.0,1045709392.0,1.0
2142395980.0,2086781045.0,1.0
2051837759.0,2708339811.0,2.0
2051837759.0,2413682747.0,2.0
1139602135.0,2708339811.0,1.0
1139602135.0,2413682747.0,1.0
2109518512.0,2708339811.0,1.0
2109518512.0,2413682747.0,1.0
1139602135.0,2051837759.0,8.0
1139602135.0,1139602135.0,4.0
1139602135.0,146908812.0,9.0
1139602135.0,233151887.0,10.0
2109518512.0,2051837759.0,1.0
2109518512.0,1139602135.0,1.0
2109518512.0,146908812.0,3.0
2109518512.0,233151887.0,3.0
2051837759.0,2034046983.0,2.0
2051837759.0,2095231049.0,2.0
1139602135.0,2034046983.0,1.0
1139602135.0,2095231049.0,1.0
2109518512.0,2034046983.0,1.0
2109518512.0,2095231049.0,1.0
2051837759.0,2101568107.0,3.0
1139602135.0,2101568107.0,2.0
2109518512.0,2101568107.0,1.0
2600466324.0,2552152799.0,4.0
2600466324.0,2150497552.0,1.0
2600466324.0,2120432532.0,1.0
2600466324.0,1985797339.0,1.0
2600466324.0,2085043130.0,1.0
2600466324.0,2148580738.0,1.0
2600466324.0,2706528108.0,1.0
2600466324.0,1996378006.0,1.0
2600466324.0,1656840180.0,1.0
2096352476.0,2071346827.0,1.0
2139383741.0,2071346827.0,1.0
2096352476.0,2692190370.0,1.0
2096352476.0,2709006732.0,1.0
2096352476.0,2702723102.0,1.0
2096352476.0,2697450189.0,1.0
2139383741.0,2692190370.0,1.0
2139383741.0,2709006732.0,1.0
2139383741.0,2702723102.0,1.0
2139383741.0,2697450189.0,1.0
2096352476.0,1430897697.0,1.0
2139383741.0,1430897697.0,1.0
2096352476.0,2097165080.0,1.0
2096352476.0,2027984156.0,1.0
2096352476.0,2267678628.0,1.0
2096352476.0,1458861332.0,1.0
2096352476.0,2893750063.0,1.0
2139383741.0,2097165080.0,1.0
2139383741.0,2027984156.0,1.0
2139383741.0,2267678628.0,1.0
2139383741.0,1458861332.0,1.0
2139383741.0,2893750063.0,1.0
2096352476.0,1978271887.0,1.0
2139383741.0,1978271887.0,6.0
2096352476.0,2598286043.0,1.0
2139383741.0,2598286043.0,1.0
2096352476.0,2141896634.0,1.0
2096352476.0,2109518512.0,1.0
2096352476.0,2122419906.0,1.0
2096352476.0,1123723900.0,1.0
2139383741.0,2141896634.0,1.0
2139383741.0,2109518512.0,1.0
2139383741.0,2122419906.0,1.0
2139383741.0,1123723900.0,1.0
2096352476.0,2106824575.0,1.0
2139383741.0,2106824575.0,1.0
2096352476.0,2495405225.0,2.0
2139383741.0,2495405225.0,2.0
2096352476.0,2636239501.0,1.0
2139383741.0,2636239501.0,1.0
2096352476.0,1301761586.0,1.0
2096352476.0,2460269298.0,1.0
2096352476.0,2319041849.0,1.0
2139383741.0,1301761586.0,1.0
2139383741.0,2460269298.0,1.0
2139383741.0,2319041849.0,1.0
2096352476.0,2220115143.0,1.0
2139383741.0,2220115143.0,1.0
2330015038.0,2647491427.0,1.0
2017108474.0,2647491427.0,1.0
2033490064.0,2647491427.0,1.0
2076742173.0,2647491427.0,1.0
2625022871.0,2169669433.0,2.0
2207373149.0,2169669433.0,2.0
2325228963.0,2169669433.0,2.0
2315661309.0,2169669433.0,2.0
2625888111.0,2169669433.0,2.0
2625022871.0,2105245141.0,1.0
2625022871.0,2087314693.0,1.0
2207373149.0,2105245141.0,1.0
2207373149.0,2087314693.0,1.0
2325228963.0,2105245141.0,1.0
2325228963.0,2087314693.0,1.0
2315661309.0,2105245141.0,1.0
2315661309.0,2087314693.0,1.0
2625888111.0,2105245141.0,1.0
2625888111.0,2087314693.0,1.0
2625022871.0,2213385597.0,1.0
2625022871.0,2112772285.0,1.0
2625022871.0,2122438261.0,1.0
2207373149.0,2213385597.0,1.0
2207373149.0,2112772285.0,1.0
2207373149.0,2122438261.0,1.0
2325228963.0,2213385597.0,1.0
2325228963.0,2112772285.0,1.0
2325228963.0,2122438261.0,1.0
2315661309.0,2213385597.0,1.0
2315661309.0,2112772285.0,1.0
2315661309.0,2122438261.0,1.0
2625888111.0,2213385597.0,1.0
2625888111.0,2112772285.0,1.0
2625888111.0,2122438261.0,1.0
2625022871.0,2890138308.0,1.0
2625022871.0,2122991678.0,1.0
2625022871.0,2653001404.0,1.0
2625022871.0,1910570245.0,1.0
2207373149.0,2890138308.0,1.0
2207373149.0,2122991678.0,1.0
2207373149.0,2653001404.0,1.0
2207373149.0,1910570245.0,1.0
2325228963.0,2890138308.0,1.0
2325228963.0,2122991678.0,1.0
2325228963.0,2653001404.0,1.0
2325228963.0,1910570245.0,1.0
2315661309.0,2890138308.0,1.0
2315661309.0,2122991678.0,1.0
2315661309.0,2653001404.0,1.0
2315661309.0,1910570245.0,1.0
2625888111.0,2890138308.0,1.0
2625888111.0,2122991678.0,1.0
2625888111.0,2653001404.0,1.0
2625888111.0,1910570245.0,1.0
233151887.0,253771894.0,2.0
146908812.0,253771894.0,2.0
2299022984.0,253771894.0,1.0
1307530945.0,253771894.0,1.0
2299022984.0,233151887.0,12.0
2299022984.0,146908812.0,11.0
1307530945.0,233151887.0,8.0
1307530945.0,146908812.0,8.0
233151887.0,2197783474.0,4.0
233151887.0,2121269922.0,4.0
233151887.0,2277217696.0,2.0
146908812.0,2197783474.0,2.0
146908812.0,2121269922.0,2.0
146908812.0,2277217696.0,1.0
2299022984.0,2197783474.0,1.0
2299022984.0,2121269922.0,1.0
2299022984.0,2277217696.0,1.0
1307530945.0,2197783474.0,1.0
1307530945.0,2121269922.0,1.0
1307530945.0,2277217696.0,1.0
2299022984.0,2169294177.0,1.0
2299022984.0,1907811893.0,1.0
2299022984.0,1481642178.0,1.0
1307530945.0,2169294177.0,1.0
1307530945.0,1907811893.0,1.0
1307530945.0,1481642178.0,1.0
233151887.0,1783373794.0,1.0
233151887.0,2165019760.0,1.0
233151887.0,2170296248.0,1.0
146908812.0,1783373794.0,1.0
146908812.0,2165019760.0,1.0
146908812.0,2170296248.0,1.0
2299022984.0,1783373794.0,1.0
2299022984.0,2165019760.0,1.0
2299022984.0,2170296248.0,1.0
1307530945.0,1783373794.0,1.0
1307530945.0,2165019760.0,1.0
1307530945.0,2170296248.0,1.0
2299022984.0,2309836674.0,1.0
2299022984.0,2579247553.0,1.0
2299022984.0,2158017241.0,1.0
2299022984.0,2132977932.0,1.0
2299022984.0,2063280807.0,1.0
2299022984.0,2106217231.0,1.0
1307530945.0,2309836674.0,1.0
1307530945.0,2579247553.0,1.0
1307530945.0,2158017241.0,1.0
1307530945.0,2132977932.0,1.0
1307530945.0,2063280807.0,1.0
1307530945.0,2106217231.0,1.0
233151887.0,2133247355.0,1.0
233151887.0,2154240125.0,1.0
146908812.0,2133247355.0,1.0
146908812.0,2154240125.0,1.0
2299022984.0,2133247355.0,1.0
2299022984.0,2154240125.0,1.0
1307530945.0,2133247355.0,1.0
1307530945.0,2154240125.0,1.0
